Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Price,Cat,Has_New_Price,New_Price_num,Power_Engine_Ratio
Chevrolet,Optra Magnum 1.6 LS BS3,Jaipur,12,118500.0,Petrol,Manual,First,12,1598,102.5,0.8109302162163288,Standard,0,0.0,0.06414267834793493
Volkswagen,Polo Diesel Highline 1.2L,Hyderabad,7,63000.0,Diesel,Manual,First,22,1199,73.9,1.6486586255873816,Standard,0,0.0,0.06163469557964971
Renault,Lodgy 110PS RxZ 8 Seater,Mumbai,4,25000.0,Diesel,Manual,First,19,1461,108.5,2.0476928433652555,Large,0,0.0,0.07426420260095824
Mercedes-benz,E-Class E250 CDI Avantgrade,Bangalore,5,37382.0,Diesel,Automatic,First,13,2143,201.1,3.4965075614664802,Standard,0,0.0,0.09384041063929072
Maruti,Baleno Alpha,Kochi,2,24773.0,Petrol,Manual,First,21,1197,83.1,2.1400661634962708,Standard,1,8.78,0.06942355889724311
Hyundai,Verna 1.6 SX,Delhi,7,62000.0,Diesel,Manual,First,22,1582,126.32,1.7227665977411035,Standard,0,0.0,0.07984829329962073
Hyundai,i10 Magna 1.1,Kochi,2,52340.0,Petrol,Manual,First,19,1086,68.05,1.6174060820832772,Standard,0,0.0,0.06266114180478821
Mahindra,Scorpio 1.99 S10 4WD,Kochi,3,56739.0,Diesel,Manual,First,15,1997,120.0,2.425687290128029,Large,0,0.0,0.06009013520280421
Other_Luxury,Rover Range Rover 2.2L Dynamic,Coimbatore,1,36091.0,Diesel,Automatic,First,12,2179,187.7,4.038831852291842,Standard,0,0.0,0.08614043139054611
Ford,Figo Diesel ZXI,Chennai,9,120000.0,Diesel,Manual,First,20,1399,68.0,1.2809338454620642,Standard,0,0.0,0.04860614724803431
Maruti,Ertiga ZDI,Mumbai,3,33000.0,Diesel,Manual,First,25,1248,88.5,2.2512917986064953,Large,1,12.74,0.07091346153846154
Honda,Amaze S i-Dtech,Kolkata,5,52000.0,Diesel,Manual,First,25,1498,98.6,1.5040773967762742,Standard,0,0.0,0.06582109479305741
Hyundai,i10 Magna,Jaipur,4,43571.0,Petrol,Manual,First,20,1197,78.9,1.5151272329628591,Standard,0,0.0,0.06591478696741855
Honda,Amaze S i-Dtech,Kolkata,6,50000.0,Diesel,Manual,First,25,1498,98.6,1.4469189829363254,Standard,0,0.0,0.06582109479305741
Skoda,Laura Ambiente,Hyderabad,11,113000.0,Diesel,Manual,First,17,1896,106.0,1.7047480922384253,Standard,0,0.0,0.05590717299578059
Renault,Duster 85PS Diesel RxL,Delhi,5,90000.0,Diesel,Manual,First,19,1461,83.8,1.8484548129046001,Standard,0,0.0,0.05735797399041752
Mahindra,NuvoSport N6,Chennai,2,29000.0,Diesel,Manual,Second,17,1493,100.0,2.0149030205422647,Large,1,10.52,0.06697923643670463
Maruti,Vitara Brezza ZDi Plus Dual Tone,Mumbai,3,20000.0,Diesel,Manual,First,24,1248,88.5,2.302585092994046,Standard,1,11.98,0.07091346153846154
Hyundai,i20 Asta Option 1.2,Kochi,3,61012.0,Petrol,Manual,First,18,1197,81.83,1.9459101490553132,Standard,0,0.0,0.06836257309941521
Skoda,Fabia 1.4 MPI Ambiente,Jaipur,10,87459.0,Petrol,Manual,First,14,1390,85.0,1.3217558399823195,Standard,0,0.0,0.06115107913669065
Tata,Indigo eCS GLX,Pune,9,70500.0,Petrol,Manual,First,15,1193,64.1,0.9162907318741551,Standard,0,0.0,0.053730092204526396
Audi,Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,4,64103.0,Diesel,Automatic,First,15,1968,174.33,3.039749158970765,Standard,0,0.0,0.08858231707317074
Skoda,Octavia Elegance 1.8 TSI AT,Mumbai,5,76000.0,Petrol,Automatic,First,14,1798,177.5,2.3978952727983707,Standard,0,0.0,0.09872080088987764
Toyota,Etios Liva GD SP,Delhi,5,104000.0,Diesel,Manual,First,23,1364,67.06,1.3862943611198906,Standard,0,0.0,0.04916422287390029
Mercedes-benz,B Class B180,Kochi,5,37245.0,Petrol,Automatic,First,14,1595,120.7,2.561867690924129,Standard,0,0.0,0.07567398119122257
Honda,Amaze S Diesel,Kolkata,6,45000.0,Diesel,Manual,First,27,1498,98.6,1.4469189829363254,Standard,1,8.54,0.06582109479305741
Hyundai,Verna 1.6 SX,Jaipur,7,117837.0,Diesel,Manual,Second,22,1582,126.32,1.749199854809259,Standard,0,0.0,0.07984829329962073
Renault,Duster 85PS Diesel RxL Optional,Mumbai,5,30000.0,Diesel,Manual,First,20,1461,83.8,1.9387416595767009,Standard,0,0.0,0.05735797399041752
Hyundai,Creta 1.6 VTVT S,Delhi,4,27057.0,Petrol,Manual,Second,15,1591,121.3,2.21375387928743,Standard,0,0.0,0.07624135763670647
Maruti,Wagon R AMT VXI,Mumbai,3,8500.0,Petrol,Automatic,First,20,998,67.0,1.6524974018945473,Standard,0,0.0,0.06713426853707415
Mercedes-benz,New C-Class C250 Avantgarde,Kolkata,9,30500.0,Petrol,Automatic,First,11,1796,186.0,2.4423470353692043,Standard,0,0.0,0.10356347438752785
Audi,A8 L 3.0 TDI quattro,Delhi,7,56000.0,Diesel,Automatic,First,11,2967,246.7,3.828641396489095,Standard,0,0.0,0.08314796090326929
Hyundai,i10 Magna 1.1,Pune,7,44000.0,Petrol,Manual,Second,19,1086,68.05,1.3609765531356006,Standard,0,0.0,0.06266114180478821
Skoda,Rapid 1.6 MPI AT Style Black Package,Mumbai,2,10500.0,Petrol,Automatic,First,14,1598,103.52,2.2925347571405443,Standard,0,0.0,0.06478097622027534
Skoda,Superb Style 1.8 TSI AT,Hyderabad,2,26000.0,Petrol,Automatic,First,14,1798,177.46,3.295836866004329,Standard,1,33.58,0.09869855394883204
Hyundai,i20 Active 1.2 SX,Coimbatore,1,25166.0,Petrol,Manual,First,17,1197,81.86,2.2213750375685026,Standard,0,0.0,0.0683876357560568
Honda,Amaze VX i-DTEC,Kolkata,5,64000.0,Diesel,Manual,Second,25,1498,98.6,1.5040773967762742,Standard,0,0.0,0.06582109479305741
Mahindra,Verito 1.5 D4 BSIV,Hyderabad,6,107000.0,Diesel,Manual,First,21,1461,65.0,1.547562508716013,Standard,1,9.12,0.044490075290896644
Mercedes-benz,New C-Class C 220d Avantgarde Edition C,Coimbatore,1,29161.0,Diesel,Automatic,First,19,2143,167.62,3.6990772790903823,Standard,0,0.0,0.07821745216985534
Maruti,Wagon R VXI,Kolkata,6,32000.0,Petrol,Manual,First,22,998,67.04,1.2947271675944,Standard,1,5.29,0.06717434869739479
Nissan,Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,4,46173.0,Diesel,Manual,Second,19,1461,108.5,2.2945529212967815,Standard,0,0.0,0.07426420260095824
Other,Cooper Convertible S,Kochi,2,26327.0,Petrol,Automatic,First,16,1998,189.08,3.6019589820832345,Standard,1,44.28,0.09463463463463465
Tata,Indica V2 DLS BSII,Jaipur,12,170000.0,Diesel,Manual,Second,17,1396,53.5,0.6151856390902335,Standard,0,0.0,0.03832378223495702
Chevrolet,Beat LT,Kochi,3,60813.0,Petrol,Manual,Second,18,1199,76.8,1.463255402256019,Standard,0,0.0,0.0640533778148457
Volkswagen,Polo Diesel Comfortline 1.2L,Mumbai,7,45000.0,Diesel,Manual,First,22,1199,73.9,1.5260563034950494,Standard,0,0.0,0.06163469557964971
Maruti,Swift ZDi,Hyderabad,3,64000.0,Diesel,Manual,First,22,1248,74.0,2.0541237336955462,Standard,0,0.0,0.05929487179487179
Ford,Figo Diesel EXI,Kolkata,7,41284.0,Diesel,Manual,First,20,1399,68.05,1.252762968495368,Standard,0,0.0,0.04864188706218728
Toyota,Innova Crysta 2.8 GX AT,Kochi,0,14165.0,Diesel,Automatic,First,11,2755,171.5,3.027230940613362,Large,1,20.74,0.062250453720508164
Hyundai,Santa Fe 4x4 AT,Mumbai,8,67000.0,Diesel,Automatic,Second,11,2199,194.3,2.0794415416798357,Large,0,0.0,0.08835834470213734
Honda,City i-VTEC V,Kolkata,8,32572.0,Petrol,Manual,First,17,1497,117.3,1.5830939370944985,Standard,1,11.74,0.0783567134268537
Hyundai,i20 1.2 Magna Executive,Kochi,1,14960.0,Petrol,Manual,First,18,1197,81.83,1.9837562915454279,Standard,0,0.0,0.06836257309941521
Mercedes-benz,New C-Class C 220d Avantgarde Edition C,Kochi,4,55980.0,Diesel,Automatic,First,19,2143,167.62,2.9507349076232554,Standard,0,0.0,0.07821745216985534
Chevrolet,Beat Diesel LT,Mumbai,6,74000.0,Diesel,Manual,First,25,936,57.6,1.2947271675944,Standard,0,0.0,0.06153846153846154
Hyundai,i20 Sportz 1.4 CRDi,Kochi,4,56847.0,Diesel,Manual,First,22,1396,88.73,2.1041341542702074,Standard,0,0.0,0.06356017191977077
Toyota,Innova 2.5 Z Diesel 7 Seater,Coimbatore,4,121374.0,Diesel,Manual,First,12,2494,100.6,2.72785282839839,Large,0,0.0,0.04033680834001604
Maruti,Ertiga VDI,Chennai,6,52000.0,Diesel,Manual,First,20,1248,88.76,2.066862759472976,Large,0,0.0,0.07112179487179487
Toyota,Innova 2.5 V Diesel 7-seater,Mumbai,5,118000.0,Diesel,Manual,First,12,2494,102.0,2.463853240590168,Large,0,0.0,0.0408981555733761
Honda,City i VTEC V,Kochi,3,33915.0,Petrol,Manual,First,17,1497,117.3,2.2071749081893874,Standard,0,0.0,0.0783567134268537
Bmw,X1 sDrive20d,Ahmedabad,5,82002.0,Diesel,Automatic,First,17,1995,184.0,2.970414465569701,Standard,0,0.0,0.09223057644110276
Hyundai,Grand i10 CRDi Era,Mumbai,2,33000.0,Diesel,Manual,First,24,1120,70.0,1.749199854809259,Standard,0,0.0,0.0625
Maruti,Ciaz 1.3 Alpha,Chennai,3,34000.0,Diesel,Manual,First,28,1248,88.5,2.2460147415056513,Standard,0,0.0,0.07091346153846154
Skoda,Rapid Leisure 1.6 TDI MT,Kolkata,7,55000.0,Diesel,Manual,First,20,1598,103.6,1.5040773967762742,Standard,0,0.0,0.06483103879849812
Hyundai,Accent CRDi,Kochi,13,160538.0,Diesel,Manual,First,13,1493,82.0,1.0296194171811583,Standard,0,0.0,0.05492297387809779
Volkswagen,Polo GT 1.5 TDI,Jaipur,5,60000.0,Diesel,Manual,Second,19,1498,103.6,1.547562508716013,Standard,0,0.0,0.0691588785046729
Honda,Jazz 1.2 VX i VTEC,Coimbatore,2,49575.0,Petrol,Manual,First,18,1199,88.7,2.1004689088719113,Standard,0,0.0,0.07397831526271893
Hyundai,i10 Era,Jaipur,9,83000.0,Petrol,Manual,First,19,1086,68.05,1.0116009116784799,Standard,0,0.0,0.06266114180478821
Hyundai,Tucson 2.0 e-VGT 2WD AT GLS,Kochi,1,51346.0,Diesel,Automatic,First,16,1995,183.0,3.1350593387750902,Standard,0,0.0,0.09172932330827067
Toyota,Innova Crysta 2.4 ZX MT,Pune,2,43000.0,Diesel,Manual,First,13,2393,147.8,2.9780773383152703,Large,1,25.52,0.06176347680735479
Maruti,Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,8,35000.0,Petrol,Manual,Third,19,796,35.0,1.0473189942805592,Standard,0,0.0,0.04396984924623116
Maruti,Swift VXI BSIV,Coimbatore,2,27872.0,Petrol,Manual,Second,20,1197,81.8,1.9387416595767009,Standard,0,0.0,0.0683375104427736
Hyundai,Grand i10 Magna,Mumbai,5,16514.0,Petrol,Manual,First,18,1197,82.0,1.55814461804655,Standard,0,0.0,0.06850459482038429
Maruti,Swift VDI,Pune,7,120000.0,Diesel,Manual,First,22,1248,74.0,1.55814461804655,Standard,0,0.0,0.05929487179487179
Hyundai,Verna CRDi 1.6 SX,Hyderabad,11,143275.0,Diesel,Manual,First,22,1582,126.2,1.2809338454620642,Standard,1,14.07,0.0797724399494311
Hyundai,i20 1.2 Sportz,Mumbai,9,52000.0,Petrol,Manual,First,17,1197,80.0,1.33500106673234,Standard,0,0.0,0.06683375104427736
Mercedes-benz,GLE 350d,Coimbatore,2,29819.0,Diesel,Automatic,First,11,2987,254.79,4.131800899266054,Standard,1,95.13,0.08529963173752929
Mercedes-benz,New C-Class C 220 CDI CLASSIC,Bangalore,5,57000.0,Diesel,Manual,Second,15,2148,170.0,2.9444389791664403,Standard,0,0.0,0.07914338919925512
Maruti,Ritz ZDi,Hyderabad,5,88500.0,Diesel,Manual,First,23,1248,73.94,1.6770965609079151,Standard,0,0.0,0.05924679487179487
Hyundai,Creta 1.6 CRDi SX,Bangalore,3,28000.0,Diesel,Manual,First,19,1582,126.2,2.691243082785829,Standard,0,0.0,0.0797724399494311
Maruti,A-Star Vxi,Pune,9,67000.0,Petrol,Manual,First,19,998,66.1,1.0986122886681098,Standard,0,0.0,0.06623246492985971
Renault,Duster 110PS Diesel RXZ Option,Delhi,3,26000.0,Diesel,Manual,First,19,1461,108.45,2.3978952727983707,Standard,0,0.0,0.0742299794661191
Other,Grande Punto 1.3 Emotion Pack (Diesel),Delhi,9,120000.0,Diesel,Manual,First,17,1248,76.0,0.9745596399981308,Standard,0,0.0,0.060897435897435896
Bmw,X3 xDrive30d M Sport,Coimbatore,2,51982.0,Diesel,Automatic,First,16,2993,258.0,3.845241971737795,Standard,0,0.0,0.08620113598396258
Hyundai,i10 Sportz,Bangalore,9,36000.0,Petrol,Manual,Second,20,1197,78.9,1.4469189829363254,Standard,0,0.0,0.06591478696741855
Toyota,Innova 2.5 G4 Diesel 7-seater,Pune,3,47000.0,Diesel,Manual,First,12,2494,102.0,2.624668592163159,Large,0,0.0,0.0408981555733761
Maruti,Swift VDI,Hyderabad,1,31025.0,Diesel,Manual,First,28,1248,74.0,2.0980179272527715,Standard,0,0.0,0.05929487179487179
Mahindra,Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,6,105000.0,Diesel,Manual,Second,12,2179,120.0,2.0794415416798357,Large,0,0.0,0.05507113354749885
Tata,Zest Quadrajet 1.3 75PS XE,Pune,2,121900.0,Diesel,Manual,First,22,1248,74.0,1.55814461804655,Standard,1,8.34,0.05929487179487179
Ford,EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2,22695.0,Petrol,Manual,First,18,999,123.24,2.2512917986064953,Standard,0,0.0,0.12336336336336336
Maruti,Swift Dzire ZDI,Jaipur,7,73000.0,Diesel,Manual,First,23,1248,74.0,1.6770965609079151,Standard,0,0.0,0.05929487179487179
Maruti,Alto 800 LXI,Kochi,3,32227.0,Petrol,Manual,First,22,796,47.3,1.449269160281279,Standard,0,0.0,0.059422110552763814
Honda,City 1.5 S MT,Jaipur,8,55000.0,Petrol,Manual,First,17,1497,118.0,1.6505798557652755,Standard,0,0.0,0.0788243152972612
Audi,Q7 3.0 TDI Quattro Technology,Kochi,1,11287.0,Diesel,Automatic,First,12,2967,241.4,4.267737488271754,Large,0,0.0,0.08136164475901585
Skoda,Laura 1.9 TDI AT Ambiente,Mumbai,10,48000.0,Diesel,Automatic,Second,17,1896,105.0,1.3737155789130306,Standard,0,0.0,0.055379746835443035
Hyundai,Verna 1.6 SX VTVT (O),Kochi,7,54308.0,Petrol,Manual,First,17,1591,121.3,1.6639260977181702,Standard,0,0.0,0.07624135763670647
Honda,City 1.5 V AT,Jaipur,10,78442.0,Petrol,Automatic,First,16,1497,118.0,1.5195132049061133,Standard,0,0.0,0.0788243152972612
Hyundai,i20 Magna Optional 1.4 CRDi,Kolkata,6,46000.0,Diesel,Manual,First,21,1396,88.8,1.4134230285081433,Standard,0,0.0,0.06361031518624642
Hyundai,i20 Sportz AT 1.4,Coimbatore,5,45051.0,Petrol,Automatic,First,15,1396,98.6,1.9401794743463283,Standard,0,0.0,0.07063037249283667
Volkswagen,Vento Diesel Highline,Hyderabad,8,69000.0,Diesel,Manual,First,20,1598,103.6,1.7404661748405046,Standard,0,0.0,0.06483103879849812
Honda,City i VTEC VX,Ahmedabad,5,49000.0,Petrol,Manual,First,17,1497,117.3,2.066862759472976,Standard,0,0.0,0.0783567134268537
Tata,Zest Quadrajet 1.3 75PS XE,Pune,1,45000.0,Diesel,Manual,First,22,1248,74.0,1.8325814637483102,Standard,1,8.34,0.05929487179487179
Bmw,5 Series 2003-2012 520d,Pune,4,64000.0,Diesel,Automatic,First,18,1995,177.0,3.367295829986474,Standard,0,0.0,0.0887218045112782
Maruti,Wagon R LXI Minor,Delhi,10,60000.0,Petrol,Manual,First,18,1061,67.0,0.8544153281560676,Standard,0,0.0,0.06314797360980208
Honda,Jazz VX,Delhi,4,62178.0,Petrol,Manual,First,18,1199,88.7,1.766441661243765,Standard,1,8.85,0.07397831526271893
Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,7,58006.0,Diesel,Manual,First,15,1896,105.0,2.0412203288596382,Standard,0,0.0,0.055379746835443035
Hyundai,i10 Magna 1.2,Hyderabad,9,74000.0,Petrol,Manual,First,20,1197,78.9,1.410986973710262,Standard,0,0.0,0.06591478696741855
Mercedes-benz,New C-Class C 220 CDI Avantgarde,Kochi,4,77771.0,Diesel,Automatic,First,19,2143,170.0,2.97756830292632,Standard,0,0.0,0.07932804479701354
Hyundai,i10 Magna 1.2 iTech SE,Pune,7,45275.0,Petrol,Manual,First,20,1197,78.9,1.33500106673234,Standard,0,0.0,0.06591478696741855
Toyota,Innova Crysta 2.4 ZX MT,Chennai,3,48000.0,Diesel,Manual,First,13,2393,147.8,3.056356895370426,Large,1,25.4,0.06176347680735479
Audi,A6 2011-2015 2.0 TDI Technology,Kochi,4,31652.0,Diesel,Automatic,First,17,1968,174.33,3.3243163373261977,Standard,0,0.0,0.08858231707317074
Toyota,Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,9,109000.0,Diesel,Manual,Second,12,2494,100.6,2.225704048658088,Large,0,0.0,0.04033680834001604
Volkswagen,Polo Petrol Trendline 1.2L,Mumbai,4,31978.0,Petrol,Manual,First,16,1198,73.9,1.5871923034867808,Standard,0,0.0,0.06168614357262104
Maruti,Alto K10 LXI,Hyderabad,8,70000.0,Petrol,Manual,First,20,998,67.1,1.1314021114911006,Standard,0,0.0,0.06723446893787574
Honda,City i-VTEC CVT ZX,Mumbai,2,15000.0,Petrol,Automatic,First,18,1497,117.3,2.6166656393003573,Standard,1,16.67,0.0783567134268537
Tata,Indigo LX,Coimbatore,6,59138.0,Diesel,Manual,First,17,1405,70.0,1.275362800412609,Standard,0,0.0,0.0498220640569395
Audi,A6 2011-2015 2.0 TDI Premium Plus,Kochi,5,61726.0,Diesel,Automatic,First,17,1968,174.33,3.080532875246456,Standard,0,0.0,0.08858231707317074
Mercedes-benz,GLA Class 200 CDI SPORT,Delhi,4,48000.0,Diesel,Automatic,First,17,2143,136.0,3.056827372913802,Standard,0,0.0,0.06346243583761083
Maruti,Celerio VXI AT,Hyderabad,5,77815.0,Petrol,Automatic,First,23,998,67.04,1.6582280766035324,Standard,0,0.0,0.06717434869739479
Mercedes-benz,GLE 250d,Hyderabad,2,29000.0,Diesel,Automatic,First,17,2143,201.15,4.060443010546419,Standard,1,79.43,0.09386374241717219
Other_Luxury,Rover Range Rover HSE Dynamic,Delhi,2,44000.0,Diesel,Automatic,First,12,2179,187.7,3.8066624897703196,Standard,0,0.0,0.08614043139054611
Volkswagen,Vento Diesel Trendline,Hyderabad,8,108626.0,Diesel,Manual,First,20,1598,103.6,1.536867219599265,Standard,0,0.0,0.06483103879849812
Maruti,Omni 8 Seater BSIV,Hyderabad,7,71791.0,Petrol,Manual,First,14,796,35.0,1.1151415906193203,Standard,0,0.0,0.04396984924623116
Honda,Brio 1.2 VX MT,Kochi,7,91931.0,Petrol,Manual,First,18,1198,86.8,1.4182774069729414,Standard,1,6.62,0.07245409015025041
Tata,Indica Vista Aura 1.3 Quadrajet,Pune,7,91183.0,Diesel,Manual,First,18,1248,75.0,1.3480731482996928,Standard,0,0.0,0.06009615384615385
Maruti,Wagon R LXI BS IV,Delhi,7,65000.0,Petrol,Manual,First,18,998,67.1,1.2947271675944,Standard,0,0.0,0.06723446893787574
Mahindra,XUV500 W8 4WD,Hyderabad,4,88428.0,Diesel,Manual,First,16,2179,140.0,2.451005098112319,Large,0,0.0,0.06424965580541533
Tata,Indigo LS Dicor,Pune,11,138000.0,Diesel,Manual,Second,17,1396,70.0,0.8109302162163288,Standard,0,0.0,0.050143266475644696
Maruti,Ertiga Paseo VXI,Mumbai,1,18000.0,Petrol,Manual,First,16,1373,93.7,2.224623551524334,Large,0,0.0,0.06824471959213402
Honda,Accord 2.4 A/T,Mumbai,8,60000.0,Petrol,Automatic,First,11,2354,177.6,1.6956156086751528,Standard,0,0.0,0.07544604927782497
Maruti,Swift Dzire VDi,Kolkata,7,48000.0,Diesel,Manual,First,19,1248,73.9,1.547562508716013,Standard,0,0.0,0.059214743589743594
Ford,Fiesta EXi 1.4 TDCi Ltd,Hyderabad,10,160000.0,Diesel,Manual,First,17,1399,68.0,1.33500106673234,Standard,0,0.0,0.04860614724803431
Honda,City ZX GXi,Kolkata,11,40000.0,Petrol,Manual,First,17,1497,78.0,1.0296194171811583,Standard,0,0.0,0.052104208416833664
Audi,A6 2011-2015 2.0 TDI Premium Plus,Kochi,5,51495.0,Diesel,Automatic,First,17,1968,174.33,3.133317936506554,Standard,0,0.0,0.08858231707317074
Bmw,6 Series 640d Gran Coupe,Mumbai,8,30000.0,Diesel,Automatic,First,9,2993,313.0,3.912023005428146,Standard,0,0.0,0.10457734714333444
Audi,Q7 45 TDI Quattro Technology,Coimbatore,2,97430.0,Diesel,Automatic,First,14,2967,245.0,4.153713494028934,Large,1,104.0,0.08257499157398045
Hyundai,i20 1.4 CRDi Asta,Pune,7,83000.0,Diesel,Manual,First,23,1396,90.0,1.8718021769015913,Standard,0,0.0,0.06446991404011461
Hyundai,i10 Sportz AT,Bangalore,10,37000.0,Petrol,Automatic,Third,16,1197,78.9,1.3737155789130306,Standard,0,0.0,0.06591478696741855
Honda,Jazz 1.2 V CVT i VTEC,Kochi,3,28503.0,Petrol,Automatic,First,19,1199,88.7,2.061786606441115,Standard,0,0.0,0.07397831526271893
Maruti,Swift VDI BSIV,Hyderabad,4,76496.0,Diesel,Manual,First,25,1248,74.0,1.9671123567059163,Standard,0,0.0,0.05929487179487179
Hyundai,i20 Asta 1.2,Pune,8,79152.0,Petrol,Manual,Second,18,1197,82.85,1.4586150226995167,Standard,0,0.0,0.06921470342522974
Volkswagen,Polo Petrol Comfortline 1.2L,Kolkata,8,32000.0,Petrol,Manual,First,16,1198,73.9,1.2669476034873244,Standard,0,0.0,0.06168614357262104
Maruti,Alto LXi,Ahmedabad,10,35000.0,Petrol,Manual,First,19,796,46.3,0.9162907318741551,Standard,0,0.0,0.05816582914572864
Maruti,Alto LXi,Chennai,13,56000.0,Petrol,Manual,Second,19,796,46.3,0.8754687373538999,Standard,0,0.0,0.05816582914572864
Tata,Manza ELAN Quadrajet BS IV,Pune,7,73000.0,Diesel,Manual,First,21,1248,88.8,1.4816045409242156,Standard,0,0.0,0.07115384615384615
Maruti,Alto LXi,Pune,7,38000.0,Petrol,Manual,First,19,796,46.3,1.1786549963416462,Standard,0,0.0,0.05816582914572864
Skoda,Octavia Ambition Plus 2.0 TDI AT,Kolkata,6,170000.0,Diesel,Automatic,First,19,1968,141.0,2.1400661634962708,Standard,0,0.0,0.07164634146341463
Toyota,Corolla H4,Kolkata,11,80000.0,Petrol,Automatic,First,11,1794,125.0,1.33500106673234,Standard,0,0.0,0.06967670011148272
Hyundai,i20 Asta Option 1.2,Coimbatore,3,24973.0,Petrol,Manual,First,18,1197,81.83,2.1587147225743437,Standard,0,0.0,0.06836257309941521
Maruti,Vitara Brezza LDi,Chennai,3,45000.0,Diesel,Manual,First,24,1248,88.5,2.0980179272527715,Standard,1,9.12,0.07091346153846154
Honda,City 1.5 V MT,Delhi,9,87430.0,Petrol,Manual,First,17,1497,118.0,1.5040773967762742,Standard,0,0.0,0.0788243152972612
Tata,Indica Vista Aqua 1.3 Quadrajet,Hyderabad,5,133944.0,Diesel,Manual,Second,18,1248,75.0,1.5040773967762742,Standard,0,0.0,0.06009615384615385
Honda,Amaze S i-Dtech,Kolkata,6,57000.0,Diesel,Manual,First,25,1498,98.6,1.4929040961781488,Standard,0,0.0,0.06582109479305741
Hyundai,EON D Lite Plus,Coimbatore,3,27904.0,Petrol,Manual,First,21,814,55.2,1.5151272329628591,Standard,0,0.0,0.06781326781326781
Bmw,3 Series Luxury Line,Kochi,4,30717.0,Diesel,Automatic,Second,21,1995,190.0,3.2954664270299134,Standard,1,58.67,0.09523809523809523
Hyundai,Verna 1.6 SX,Bangalore,7,80000.0,Diesel,Manual,First,22,1582,126.32,1.8325814637483102,Standard,0,0.0,0.07984829329962073
Tata,Manza Club Class Quadrajet90 LS,Ahmedabad,6,47304.0,Diesel,Manual,First,21,1248,88.8,1.3609765531356006,Standard,0,0.0,0.07115384615384615
Skoda,Octavia RS,Jaipur,14,100000.0,Petrol,Automatic,First,14,1984,227.0,1.1151415906193203,Standard,1,28.37,0.11441532258064516
Maruti,Alto K10 VXI,Pune,2,30000.0,Petrol,Manual,First,24,998,67.1,1.55814461804655,Standard,1,4.48,0.06723446893787574
Ford,Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,5,68000.0,Diesel,Manual,First,22,1498,89.84,2.0476928433652555,Standard,0,0.0,0.05997329773030708
Chevrolet,Spark 1.0 LS,Kolkata,8,21000.0,Petrol,Manual,Second,18,995,62.0,0.6678293725756554,Standard,0,0.0,0.062311557788944726
Other_Luxury,XF 2.0 Diesel Portfolio,Hyderabad,2,21000.0,Diesel,Automatic,First,19,1999,177.0,3.970291913552122,Standard,1,72.64,0.08854427213606804
Honda,CR-V RVi MT,Jaipur,12,119000.0,Petrol,Manual,Third,13,1997,141.1,1.5912739418064292,Standard,0,0.0,0.07065598397596394
Skoda,Superb L&K 1.8 TSI AT,Kochi,0,13747.0,Petrol,Automatic,First,14,1798,177.46,3.342861804649192,Standard,1,36.15,0.09869855394883204
Hyundai,i10 Magna 1.2,Chennai,10,170000.0,Petrol,Manual,First,20,1197,78.9,1.308332819650179,Standard,0,0.0,0.06591478696741855
