Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Hyundai,Other,Kochi,1,51346.0,Diesel,Automatic,First,16.38,1995,183.0,5,3.1350593387750902
Toyota,Innova,Pune,2,43000.0,Diesel,Manual,First,13.68,2393,147.8,7,2.9780773383152703
Maruti,Omni,Jaipur,8,35000.0,Petrol,Manual,Third,19.7,796,35.0,5,1.0473189942805592
Maruti,Swift,Coimbatore,2,27872.0,Petrol,Manual,Second,20.4,1197,81.8,5,1.9387416595767009
Hyundai,Grand,Mumbai,5,16514.0,Petrol,Manual,First,18.9,1197,82.0,5,1.55814461804655
Maruti,Swift,Pune,7,120000.0,Diesel,Manual,First,22.9,1248,74.0,5,1.55814461804655
Hyundai,Verna,Hyderabad,11,143275.0,Diesel,Manual,First,22.0,1582,126.2,5,1.2809338454620645
Hyundai,Santro,Hyderabad,13,99000.0,Petrol,Manual,First,18.2,1086,97.7,5,1.0116009116784799
Hyundai,i20,Mumbai,9,52000.0,Petrol,Manual,First,17.0,1197,80.0,5,1.33500106673234
Mercedes-Benz,GLE,Coimbatore,2,29819.0,Diesel,Automatic,First,11.57,2987,254.79,5,4.131800899266054
Mercedes-Benz,New,Bangalore,5,57000.0,Diesel,Manual,Second,15.8,2148,170.0,5,2.9444389791664403
Maruti,Ritz,Hyderabad,5,88500.0,Diesel,Manual,First,23.2,1248,73.94,5,1.6770965609079151
Hyundai,Creta,Bangalore,3,28000.0,Diesel,Manual,First,19.67,1582,126.2,5,2.691243082785829
Maruti,A-Star,Pune,9,67000.0,Petrol,Manual,First,19.0,998,66.1,5,1.0986122886681096
Renault,Duster,Delhi,3,26000.0,Diesel,Manual,First,19.64,1461,108.45,5,2.3978952727983707
Other,Other,Delhi,9,120000.0,Diesel,Manual,First,17.8,1248,76.0,5,0.9745596399981308
BMW,X3,Coimbatore,2,51982.0,Diesel,Automatic,First,16.55,2993,258.0,5,3.845241971737795
Hyundai,i10,Bangalore,9,36000.0,Petrol,Manual,Second,20.36,1197,78.9,5,1.4469189829363254
Toyota,Innova,Pune,3,47000.0,Diesel,Manual,First,12.8,2494,102.0,7,2.624668592163159
Maruti,Swift,Hyderabad,1,31025.0,Diesel,Manual,First,28.4,1248,74.0,5,2.0980179272527715
Mahindra,Scorpio,Pune,6,105000.0,Diesel,Manual,Second,12.05,2179,120.0,8,2.0794415416798357
Tata,Zest,Pune,2,121900.0,Diesel,Manual,First,22.95,1248,74.0,5,1.55814461804655
Ford,EcoSport,Mumbai,2,22695.0,Petrol,Manual,First,18.88,999,123.24,5,2.2512917986064953
Maruti,Swift,Jaipur,7,73000.0,Diesel,Manual,First,23.4,1248,74.0,5,1.6770965609079151
Maruti,Alto,Kochi,3,32227.0,Petrol,Manual,First,22.74,796,47.3,5,1.449269160281279
Honda,City,Jaipur,8,55000.0,Petrol,Manual,First,17.0,1497,118.0,5,1.6505798557652755
Audi,Q7,Kochi,1,11287.0,Diesel,Automatic,First,12.07,2967,241.4,7,4.267737488271754
Skoda,Laura,Mumbai,10,48000.0,Diesel,Automatic,Second,17.0,1896,105.0,5,1.3737155789130306
Hyundai,Verna,Kochi,7,54308.0,Petrol,Manual,First,17.1,1591,121.3,5,1.66392609771817
Honda,City,Jaipur,10,78442.0,Petrol,Automatic,First,16.8,1497,118.0,5,1.5195132049061133
Hyundai,i20,Kolkata,6,46000.0,Diesel,Manual,First,21.9,1396,88.8,5,1.4134230285081433
Hyundai,i20,Coimbatore,5,45051.0,Petrol,Automatic,First,15.0,1396,98.6,5,1.9401794743463283
Volkswagen,Vento,Hyderabad,8,69000.0,Diesel,Manual,First,20.54,1598,103.6,5,1.7404661748405044
Honda,City,Ahmedabad,5,49000.0,Petrol,Manual,First,17.4,1497,117.3,5,2.066862759472976
Tata,Zest,Pune,1,45000.0,Diesel,Manual,First,22.95,1248,74.0,5,1.8325814637483102
BMW,5,Pune,4,64000.0,Diesel,Automatic,First,18.48,1995,177.0,5,3.367295829986474
Maruti,Wagon,Delhi,10,60000.0,Petrol,Manual,First,18.9,1061,67.0,5,0.8544153281560676
Honda,Jazz,Delhi,4,62178.0,Petrol,Manual,First,18.2,1199,88.7,5,1.766441661243765
Volkswagen,Jetta,Coimbatore,7,58006.0,Diesel,Manual,First,15.0,1896,105.0,5,2.0412203288596382
Hyundai,i10,Hyderabad,9,74000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.410986973710262
Mercedes-Benz,New,Kochi,4,77771.0,Diesel,Automatic,First,19.27,2143,170.0,5,2.97756830292632
Hyundai,i10,Pune,7,45275.0,Petrol,Manual,First,20.36,1197,78.9,5,1.33500106673234
Toyota,Innova,Chennai,3,48000.0,Diesel,Manual,First,13.68,2393,147.8,7,3.056356895370426
Audi,A6,Kochi,4,31652.0,Diesel,Automatic,First,17.68,1968,174.33,5,3.3243163373261977
Toyota,Innova,Hyderabad,9,109000.0,Diesel,Manual,Second,12.99,2494,100.6,7,2.225704048658088
Volkswagen,Polo,Mumbai,4,31978.0,Petrol,Manual,First,16.47,1198,73.9,5,1.5871923034867808
Maruti,Alto,Hyderabad,8,70000.0,Petrol,Manual,First,20.92,998,67.1,5,1.1314021114911006
Honda,City,Mumbai,2,15000.0,Petrol,Automatic,First,18.0,1497,117.3,5,2.6166656393003573
Tata,Indigo,Coimbatore,6,59138.0,Diesel,Manual,First,17.0,1405,70.0,5,1.275362800412609
Audi,A6,Kochi,5,61726.0,Diesel,Automatic,First,17.68,1968,174.33,5,3.080532875246456
Mercedes-Benz,GLA,Delhi,4,48000.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.056827372913802
Hyundai,Santro,Chennai,13,58000.0,Petrol,Manual,Second,18.2,1086,97.7,5,0.9162907318741551
Maruti,Swift,Kolkata,8,60020.0,Diesel,Manual,First,17.8,1248,97.7,5,1.252762968495368
Maruti,Celerio,Hyderabad,5,77815.0,Petrol,Automatic,First,23.1,998,67.04,5,1.6582280766035324
Mercedes-Benz,GLE,Hyderabad,2,29000.0,Diesel,Automatic,First,17.9,2143,201.15,5,4.060443010546419
Other_Luxury,Rover,Delhi,2,44000.0,Diesel,Automatic,First,12.7,2179,187.7,5,3.8066624897703196
Volkswagen,Vento,Hyderabad,8,108626.0,Diesel,Manual,First,20.54,1598,103.6,5,1.536867219599265
Maruti,Omni,Hyderabad,7,71791.0,Petrol,Manual,First,14.0,796,35.0,5,1.11514159061932
Honda,Brio,Kochi,7,91931.0,Petrol,Manual,First,18.5,1198,86.8,5,1.4182774069729414
Tata,Indica,Pune,7,91183.0,Diesel,Manual,First,18.0,1248,75.0,5,1.3480731482996928
Maruti,Wagon,Delhi,7,65000.0,Petrol,Manual,First,18.9,998,67.1,5,1.2947271675944
Mahindra,XUV500,Hyderabad,4,88428.0,Diesel,Manual,First,16.0,2179,140.0,7,2.451005098112319
Tata,Indigo,Pune,11,138000.0,Diesel,Manual,Second,17.1,1396,70.0,5,0.8109302162163288
Maruti,Ertiga,Mumbai,1,18000.0,Petrol,Manual,First,16.02,1373,93.7,7,2.224623551524334
Honda,Accord,Mumbai,8,60000.0,Petrol,Automatic,First,11.7,2354,177.6,5,1.6956156086751528
Maruti,Swift,Kolkata,7,48000.0,Diesel,Manual,First,19.3,1248,73.9,5,1.547562508716013
Ford,Fiesta,Hyderabad,10,160000.0,Diesel,Manual,First,17.8,1399,68.0,5,1.33500106673234
Honda,City,Kolkata,11,40000.0,Petrol,Manual,First,17.7,1497,78.0,5,1.0296194171811583
Audi,A6,Kochi,5,51495.0,Diesel,Automatic,First,17.68,1968,174.33,5,3.133317936506554
BMW,Other,Mumbai,8,30000.0,Diesel,Automatic,First,9.52,2993,313.0,4,3.912023005428146
Audi,Q7,Coimbatore,2,97430.0,Diesel,Automatic,First,14.75,2967,245.0,7,4.153713494028934
Hyundai,i20,Pune,7,83000.0,Diesel,Manual,First,23.0,1396,90.0,5,1.8718021769015913
Hyundai,i10,Bangalore,10,37000.0,Petrol,Automatic,Third,16.95,1197,78.9,5,1.3737155789130306
Honda,Jazz,Kochi,3,28503.0,Petrol,Automatic,First,19.0,1199,88.7,5,2.061786606441115
Maruti,Swift,Hyderabad,4,76496.0,Diesel,Manual,First,25.2,1248,74.0,5,1.9671123567059163
Hyundai,i20,Pune,8,79152.0,Petrol,Manual,Second,18.5,1197,82.85,5,1.4586150226995167
Volkswagen,Polo,Kolkata,8,32000.0,Petrol,Manual,First,16.47,1198,73.9,5,1.2669476034873244
Maruti,Alto,Ahmedabad,10,35000.0,Petrol,Manual,First,19.7,796,46.3,5,0.9162907318741551
Maruti,Alto,Chennai,13,56000.0,Petrol,Manual,Second,19.7,796,46.3,5,0.8754687373538999
Tata,Manza,Pune,7,73000.0,Diesel,Manual,First,21.12,1248,88.8,5,1.4816045409242156
Maruti,Alto,Pune,7,38000.0,Petrol,Manual,First,19.7,796,46.3,5,1.1786549963416462
Skoda,Octavia,Kolkata,6,170000.0,Diesel,Automatic,First,19.3,1968,141.0,5,2.1400661634962708
Toyota,Corolla,Kolkata,11,80000.0,Petrol,Automatic,First,11.3,1794,125.0,5,1.33500106673234
Hyundai,i20,Coimbatore,3,24973.0,Petrol,Manual,First,18.6,1197,81.83,5,2.1587147225743437
Maruti,Vitara,Chennai,3,45000.0,Diesel,Manual,First,24.3,1248,88.5,5,2.0980179272527715
Honda,City,Delhi,9,87430.0,Petrol,Manual,First,17.0,1497,118.0,5,1.5040773967762742
Tata,Indica,Hyderabad,5,133944.0,Diesel,Manual,Second,18.0,1248,75.0,5,1.5040773967762742
Honda,Amaze,Kolkata,6,57000.0,Diesel,Manual,First,25.8,1498,98.6,5,1.4929040961781488
Hyundai,EON,Coimbatore,3,27904.0,Petrol,Manual,First,21.1,814,55.2,5,1.515127232962859
BMW,3,Kochi,4,30717.0,Diesel,Automatic,Second,21.76,1995,190.0,5,3.295466427029913
Hyundai,Verna,Bangalore,7,80000.0,Diesel,Manual,First,22.32,1582,126.32,5,1.8325814637483102
Tata,Manza,Ahmedabad,6,47304.0,Diesel,Manual,First,21.02,1248,88.8,5,1.3609765531356006
Skoda,Octavia,Jaipur,14,100000.0,Petrol,Automatic,First,14.45,1984,227.0,5,1.11514159061932
Maruti,Alto,Pune,2,30000.0,Petrol,Manual,First,24.07,998,67.1,5,1.55814461804655
Ford,Ecosport,Mumbai,5,68000.0,Diesel,Manual,First,22.7,1498,89.84,5,2.0476928433652555
Chevrolet,Spark,Kolkata,8,21000.0,Petrol,Manual,Second,18.0,995,62.0,5,0.6678293725756554
Other_Luxury,XF,Hyderabad,2,21000.0,Diesel,Automatic,First,19.33,1999,177.0,5,3.970291913552122
Honda,CR-V,Jaipur,12,119000.0,Petrol,Manual,Third,13.1,1997,141.1,5,1.5912739418064292
Skoda,Superb,Kochi,0,13747.0,Petrol,Automatic,First,14.67,1798,177.46,5,3.342861804649192
Hyundai,i10,Chennai,10,170000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.308332819650179
Maruti,Swift,Delhi,6,70000.0,Diesel,Manual,First,22.9,1248,74.0,5,1.5040773967762742
Maruti,Swift,Mumbai,3,18000.0,Petrol,Automatic,First,18.5,1197,83.14,5,1.9740810260220096
Nissan,Micra,Chennai,8,83000.0,Diesel,Manual,First,23.08,1461,63.1,5,1.3217558399823195
Maruti,Swift,Mumbai,4,130000.0,Diesel,Manual,First,23.4,1248,74.0,5,1.4469189829363254
Ford,Fiesta,Pune,7,63400.0,Diesel,Manual,First,17.8,1399,67.0,5,1.4469189829363254
Other_Luxury,Other,Pune,2,8350.0,Petrol,Manual,First,13.8,1998,192.0,5,3.58351893845611
Toyota,Etios,Kolkata,5,45000.0,Diesel,Manual,First,23.59,1364,67.05,5,1.4469189829363254
Maruti,Alto,Kolkata,1,26200.0,Petrol,Manual,First,24.7,796,47.3,5,1.3609765531356006
Maruti,Alto,Bangalore,8,11000.0,Petrol,Manual,Third,18.9,796,47.0,5,1.3609765531356006
BMW,X5,Bangalore,10,90000.0,Diesel,Automatic,Second,11.0,2993,235.0,5,2.9311937524164198
Nissan,Other,Mumbai,4,74000.0,Petrol,Automatic,Second,11.07,2496,179.5,5,2.224623551524334
Hyundai,Grand,Coimbatore,4,37081.0,Petrol,Automatic,First,18.9,1197,82.0,5,1.9125010869241836
Maruti,Vitara,Hyderabad,2,39000.0,Diesel,Manual,First,24.3,1248,88.5,5,2.3504224224082058
Audi,Q7,Mumbai,11,99000.0,Diesel,Automatic,Third,12.07,2967,241.4,7,2.6354795082673745
Mercedes-Benz,GLA,Chennai,4,38000.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.044522437723423
Maruti,Other,Chennai,12,72000.0,Petrol,Manual,Third,16.1,796,37.0,4,0.6931471805599453
Renault,Duster,Chennai,4,93000.0,Diesel,Manual,Second,20.45,1461,83.8,5,2.0918640616783932
Toyota,Corolla,Mumbai,2,5900.0,Diesel,Manual,First,21.43,1364,87.2,5,2.8622008809294686
Mercedes-Benz,New,Chennai,5,25000.0,Diesel,Manual,First,15.8,2148,170.0,5,3.295836866004329
Maruti,Ritz,Hyderabad,9,68000.0,Diesel,Manual,Second,21.1,1248,73.9,5,1.4350845252893227
Honda,Other,Kochi,2,35676.0,Petrol,Automatic,First,16.0,1497,117.3,7,2.349468678892896
Hyundai,Xcent,Kochi,4,74310.0,Diesel,Manual,First,24.4,1120,71.0,5,1.6094379124341003
Mercedes-Benz,E-Class,Jaipur,5,59364.0,Diesel,Automatic,First,14.21,2143,203.0,5,3.3141860046725258
Mercedes-Benz,B,Kochi,5,41380.0,Petrol,Automatic,Second,14.8,1595,120.7,5,2.547098670044448
Mercedes-Benz,E-Class,Bangalore,2,33900.0,Diesel,Automatic,First,15.0,2143,204.0,5,3.6375861597263857
Honda,City,Mumbai,3,28000.0,Petrol,Manual,First,17.8,1497,117.3,5,2.277267285009756
Hyundai,Santro,Hyderabad,12,50958.0,Petrol,Manual,First,17.0,1086,97.7,5,1.0818051703517284
Honda,City,Chennai,8,93982.0,Petrol,Manual,First,17.0,1497,118.0,5,1.55814461804655
Hyundai,Verna,Pune,9,95000.0,Petrol,Manual,First,16.2,1599,103.2,5,1.252762968495368
Other_Luxury,Other,Mumbai,2,9000.0,Petrol,Automatic,First,13.5,1999,246.74,5,3.56953269648137
Honda,Amaze,Delhi,4,52516.0,Petrol,Manual,First,18.0,1198,86.7,5,1.7316555451583495
Other_Luxury,Cooper,Bangalore,4,20000.0,Petrol,Automatic,First,18.86,1598,122.0,4,3.4965075614664802
Mercedes-Benz,S,Coimbatore,2,56451.0,Diesel,Automatic,First,13.5,2987,282.0,5,4.155909917880256
Hyundai,EON,Chennai,5,37000.0,Petrol,Manual,First,21.1,814,55.2,5,1.4469189829363254
Maruti,Wagon,Kolkata,5,17400.0,Petrol,Manual,First,20.51,998,67.04,5,1.410986973710262
Maruti,Ritz,Coimbatore,8,90207.0,Diesel,Manual,First,21.1,1248,73.9,5,1.5912739418064292
BMW,3,Chennai,8,89616.0,Diesel,Automatic,First,16.07,1995,181.0,5,2.4849066497880004
Tata,Other,Pune,5,85000.0,Diesel,Manual,First,13.49,2179,138.03,5,1.5040773967762742
Audi,Other,Chennai,5,79271.0,Diesel,Automatic,First,20.38,1968,143.0,5,2.8622008809294686
Other_Luxury,Rover,Hyderabad,7,56000.0,Diesel,Automatic,First,12.7,2179,187.7,5,3.4339872044851463
Mercedes-Benz,GL-Class,Pune,9,85001.0,Diesel,Automatic,Second,12.0,2987,224.0,7,3.367295829986474
Other,Pajero,Hyderabad,1,12000.0,Diesel,Automatic,First,13.5,2477,175.56,7,3.367295829986474
Maruti,Alto,Jaipur,9,125000.0,Petrol,Manual,First,19.7,796,46.3,5,0.6523251860396903
Maruti,Wagon,Pune,6,53000.0,Petrol,Manual,First,14.0,1061,64.0,5,1.3217558399823195
Other_Luxury,Rover,Coimbatore,2,34990.0,Diesel,Automatic,First,12.7,2179,187.7,5,4.004237489415957
Hyundai,Verna,Pune,8,49768.0,Petrol,Manual,Second,17.01,1591,121.3,5,1.7833912195575383
BMW,5,Hyderabad,6,56000.0,Diesel,Automatic,First,16.73,2993,218.0,5,3.5409593240373143
Other_Luxury,XF,Bangalore,6,75000.0,Diesel,Automatic,First,14.74,2993,270.9,5,3.3655702040190043
Skoda,Superb,Hyderabad,9,57000.0,Petrol,Automatic,First,13.7,1798,157.75,5,2.1102132003465894
Audi,Q3,Kochi,2,37542.0,Diesel,Automatic,First,15.73,1968,174.33,5,3.2850380271218693
Other_Luxury,Rover,Coimbatore,5,95649.0,Diesel,Automatic,First,12.7,2179,187.7,5,3.4232849781261603
Mercedes-Benz,New,Jaipur,6,35299.0,Diesel,Automatic,First,14.84,2143,170.0,5,2.995732273553991
Mahindra,Scorpio,Kochi,2,28464.0,Diesel,Manual,First,15.4,2179,120.0,7,2.642622395779755
BMW,3,Mumbai,4,41000.0,Diesel,Automatic,First,21.76,1995,190.0,5,3.2771447329921766
Honda,Other,Pune,2,9000.0,Petrol,Manual,First,15.4,1497,117.3,7,2.2512917986064953
Other_Luxury,Other,Chennai,9,92098.0,Diesel,Automatic,Second,16.0,2400,215.0,5,2.1102132003465894
Hyundai,Accent,Pune,14,5834.0,Petrol,Manual,First,13.2,1495,94.0,5,0.5877866649021191
Hyundai,i20,Jaipur,2,40250.0,Petrol,Manual,First,17.19,1197,81.86,5,2.066862759472976
Mercedes-Benz,Other,Coimbatore,1,22397.0,Petrol,Automatic,First,11.5,2996,367.0,5,4.276527220481212
Hyundai,EON,Kolkata,4,20800.0,Petrol,Manual,Second,21.1,814,55.2,5,1.1786549963416462
Hyundai,Grand,Kochi,1,40322.0,Petrol,Manual,First,18.9,1197,81.86,5,1.8718021769015913
Honda,City,Mumbai,6,52576.0,Petrol,Manual,First,13.0,1493,100.0,5,1.6770965609079151
Volkswagen,Polo,Kolkata,9,55000.0,Petrol,Manual,First,16.47,1198,73.9,5,1.1786549963416462
Audi,A6,Mumbai,3,47000.0,Petrol,Automatic,First,15.26,1798,187.74,5,3.2386784521643803
Volkswagen,Jetta,Hyderabad,9,42021.0,Diesel,Manual,First,18.2,1968,97.7,5,1.864080130807681
Hyundai,Creta,Coimbatore,2,23163.0,Petrol,Manual,First,15.29,1591,121.3,5,2.567254391136754
Mercedes-Benz,New,Mumbai,8,50000.0,Petrol,Automatic,Second,11.74,1796,186.0,5,2.2512917986064953
Other_Luxury,Cooper,Mumbai,5,11900.0,Petrol,Automatic,First,16.82,1998,189.08,4,3.3843902633457743
Hyundai,Santro,Pune,13,108000.0,Petrol,Manual,Second,17.0,1086,97.7,5,0.7884573603642702
Toyota,Etios,Bangalore,6,37000.0,Diesel,Manual,First,23.59,1364,67.04,5,1.9095425048844383
Honda,Brio,Delhi,5,30000.0,Petrol,Manual,Second,19.4,1198,86.8,5,1.4350845252893227
Maruti,Baleno,Coimbatore,1,12831.0,Petrol,Automatic,First,21.4,1197,83.1,5,2.387844936944869
Skoda,Laura,Coimbatore,7,143017.0,Diesel,Automatic,First,20.0,1968,138.1,5,2.0255131996542803
Hyundai,EON,Kochi,1,13102.0,Petrol,Manual,First,21.1,814,55.2,5,1.6213664832993742
Renault,Other,Coimbatore,0,24950.0,Diesel,Manual,First,20.37,1461,108.45,5,2.6651427000909336
BMW,5,Coimbatore,8,57832.0,Diesel,Automatic,First,16.2,2993,258.0,5,3.2891478778535324
Maruti,Alto,Kochi,3,34267.0,Petrol,Manual,First,22.74,796,47.3,5,1.556037135706985
Other_Luxury,Other,Bangalore,4,33000.0,Diesel,Automatic,Second,16.8,1984,150.0,5,3.1354942159291497
Maruti,Wagon,Ahmedabad,12,55100.0,Petrol,Manual,First,18.9,998,67.1,5,0.8960880245566356
Honda,City,Kolkata,11,40000.0,Petrol,Manual,First,17.7,1497,78.0,5,1.0986122886681096
Chevrolet,Other,Kolkata,5,15000.0,Petrol,Manual,First,13.7,1399,98.79,8,1.55814461804655
Mahindra,Bolero,Coimbatore,3,82756.0,Diesel,Manual,First,15.96,2523,62.1,7,2.1633230256605382
Hyundai,Santro,Coimbatore,7,50243.0,Petrol,Manual,First,18.2,1086,97.7,5,1.4701758451005928
Hyundai,EON,Hyderabad,5,20600.0,Petrol,Manual,First,21.1,814,55.2,5,1.2809338454620645
Hyundai,Creta,Coimbatore,2,29952.0,Petrol,Automatic,First,13.0,1591,121.3,5,2.6925980965432883
Volkswagen,Vento,Mumbai,2,15000.0,Petrol,Manual,Second,16.09,1598,103.5,5,2.0918640616783932
Honda,Civic,Pune,11,61938.0,Petrol,Automatic,Second,12.9,1799,130.0,5,1.2947271675944
Tata,Indica,Hyderabad,5,67000.0,Diesel,Manual,First,22.3,1248,74.0,5,1.252762968495368
Mahindra,XUV500,Kochi,6,61672.0,Diesel,Manual,First,16.0,2179,140.0,7,2.143589361503588
Hyundai,i20,Coimbatore,2,26185.0,Petrol,Manual,First,18.6,1197,81.83,5,2.194999882314108
Audi,Q5,Bangalore,5,38000.0,Diesel,Automatic,Second,14.16,1968,174.3,5,3.6888794541139363
Maruti,Ritz,Chennai,8,67000.0,Petrol,Manual,Second,18.5,1197,85.8,5,1.1786549963416462
Other,Other,Chennai,9,66000.0,Petrol,Manual,Second,13.17,1999,114.0,5,1.578978704949392
Toyota,Innova,Hyderabad,4,80883.0,Diesel,Manual,First,12.8,2494,102.0,7,2.6741486494265287
Maruti,Celerio,Hyderabad,3,80219.0,Diesel,Manual,First,27.62,793,47.0,5,1.5040773967762742
Maruti,Other,Delhi,1,12923.0,Diesel,Manual,First,25.1,1248,88.5,5,2.2945529212967815
Audi,Q3,Coimbatore,3,86642.0,Diesel,Automatic,First,15.17,1968,181.0,5,3.0619880693310564
BMW,3,Bangalore,3,19235.0,Diesel,Automatic,First,21.76,1995,190.0,5,3.624340932976365
Audi,Q7,Coimbatore,3,51002.0,Diesel,Automatic,First,11.33,4134,335.2,7,3.9102213834815176
Hyundai,i20,Pune,3,6800.0,Petrol,Manual,First,18.6,1197,81.83,5,2.1041341542702074
Renault,Duster,Hyderabad,7,82749.0,Diesel,Manual,First,19.01,1461,108.45,5,1.9444805562457188
Hyundai,Xcent,Pune,3,51000.0,Diesel,Manual,First,24.4,1120,71.0,5,1.8325814637483102
Ford,Ecosport,Delhi,5,31465.0,Diesel,Manual,First,22.7,1498,89.84,5,2.0149030205422647
Volkswagen,Polo,Hyderabad,6,76476.0,Petrol,Manual,First,16.47,1198,73.9,5,1.6863989535702286
Hyundai,Grand,Kolkata,2,14000.0,Diesel,Manual,First,24.0,1120,70.0,5,1.7227665977411035
Tata,Manza,Ahmedabad,6,47000.0,Diesel,Manual,First,21.12,1248,88.8,5,1.3737155789130306
Honda,City,Kolkata,8,48466.0,Petrol,Manual,First,17.0,1497,118.0,5,1.449269160281279
Hyundai,Santro,Bangalore,11,46000.0,Petrol,Manual,Second,17.92,1086,62.1,5,1.169381359556317
Toyota,Innova,Hyderabad,7,162663.0,Diesel,Manual,First,12.99,2494,100.0,7,2.4423470353692043
Maruti,Ciaz,Coimbatore,2,25142.0,Diesel,Manual,First,28.09,1248,88.5,5,2.225704048658088
Toyota,Fortuner,Delhi,6,69000.0,Diesel,Manual,First,12.55,2982,169.0,7,2.7376090033437546
Ford,Fiesta,Chennai,10,80524.0,Petrol,Manual,Second,15.3,1596,97.7,5,1.252762968495368
Mercedes-Benz,E-Class,Kochi,1,26405.0,Petrol,Automatic,First,12.6,1950,191.34,5,3.9594789465844413
Mercedes-Benz,New,Chennai,5,45000.0,Diesel,Manual,First,15.8,2148,170.0,5,3.1780538303479458
Skoda,Other,Kolkata,7,64284.0,Diesel,Manual,First,17.72,1968,108.49,5,1.8718021769015913
Hyundai,Grand,Delhi,4,27000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.7047480922384253
Ford,Figo,Hyderabad,1,3678.0,Petrol,Manual,First,18.16,1196,86.8,5,2.0541237336955462
Skoda,Octavia,Mumbai,6,21000.0,Petrol,Manual,First,16.8,1395,138.02,5,2.277267285009756
Renault,Duster,Mumbai,4,67000.0,Diesel,Manual,Second,19.87,1461,83.8,5,2.0794415416798357
Other_Luxury,Rover,Delhi,4,24000.0,Diesel,Automatic,Second,15.68,1999,177.0,5,3.5409593240373143
Ford,Figo,Chennai,8,75000.0,Diesel,Manual,Second,20.0,1399,68.0,5,1.1786549963416462
Ford,Endeavour,Hyderabad,11,170000.0,Diesel,Automatic,Second,12.8,2953,156.0,7,1.6563214983329508
Toyota,Fortuner,Coimbatore,2,47198.0,Diesel,Manual,First,12.55,2982,168.5,7,3.3816747151732915
Volkswagen,Polo,Kolkata,7,52000.0,Diesel,Manual,First,22.07,1199,73.9,5,1.3217558399823195
Maruti,Ritz,Jaipur,8,91000.0,Diesel,Manual,First,23.2,1248,73.94,5,1.3862943611198906
Nissan,Micra,Pune,6,60000.0,Diesel,Manual,First,23.08,1461,63.1,5,1.515127232962859
Hyundai,Verna,Kolkata,6,37873.0,Diesel,Manual,First,22.32,1582,126.32,5,1.7578579175523736
BMW,5,Kolkata,8,31000.0,Petrol,Automatic,First,10.8,2497,150.0,5,2.6741486494265287
Mercedes-Benz,Other,Pune,2,129000.0,Diesel,Automatic,First,11.0,2987,258.0,7,4.04305126783455
Hyundai,Creta,Bangalore,3,32000.0,Diesel,Automatic,First,17.01,1582,126.2,5,2.803360380906535
Hyundai,i10,Jaipur,9,59000.0,Petrol,Manual,Second,19.81,1086,68.05,5,1.199964782928397
Mercedes-Benz,Other,Kochi,3,35437.0,Diesel,Automatic,First,20.0,2143,136.0,5,2.9745086371023644
Maruti,Ertiga,Jaipur,5,98000.0,Petrol,Manual,First,16.02,1373,93.7,7,1.8718021769015913
Skoda,Octavia,Chennai,13,72000.0,Diesel,Manual,Second,18.7,1896,66.0,5,1.4350845252893227
Honda,Amaze,Pune,4,79000.0,Petrol,Manual,First,18.0,1198,86.7,5,1.6094379124341003
Maruti,SX4,Kochi,6,66012.0,Petrol,Manual,First,15.5,1586,103.3,5,1.6389967146756448
Honda,Brio,Mumbai,5,35000.0,Petrol,Automatic,First,16.5,1198,86.8,5,1.6582280766035324
Maruti,Wagon,Ahmedabad,8,75000.0,Petrol,Manual,First,18.9,998,67.1,5,1.2809338454620645
Toyota,Camry,Mumbai,11,80000.0,Petrol,Automatic,Second,12.1,2362,164.7,5,1.4883995840570443
Chevrolet,Beat,Kochi,7,32717.0,Petrol,Manual,First,18.6,1199,79.4,5,1.2669476034873244
Toyota,Fortuner,Delhi,2,25000.0,Diesel,Automatic,First,12.55,2982,168.5,7,3.4965075614664802
Ford,Ecosport,Mumbai,5,79000.0,Diesel,Manual,First,22.7,1498,89.84,5,1.9810014688665833
Maruti,Swift,Hyderabad,9,86000.0,Diesel,Manual,Second,17.8,1248,75.0,5,1.5260563034950494
Mercedes-Benz,S,Pune,9,137000.0,Diesel,Automatic,First,13.5,2987,282.0,5,2.970414465569701
Honda,Mobilio,Mumbai,4,25000.0,Petrol,Manual,Second,17.3,1497,117.3,7,1.6582280766035324
Hyundai,Grand,Mumbai,2,8500.0,Petrol,Manual,Second,18.9,1197,82.0,5,1.7578579175523736
Mahindra,XUV500,Bangalore,4,34000.0,Diesel,Automatic,First,16.0,2179,140.0,7,2.639057329615259
Skoda,Fabia,Pune,7,41629.0,Petrol,Manual,Second,14.83,1598,105.0,5,1.1786549963416462
Hyundai,Santro,Hyderabad,10,80227.0,Petrol,Manual,First,17.92,1086,62.1,5,1.1939224684724346
Hyundai,Creta,Kochi,0,8587.0,Petrol,Manual,First,15.29,1591,121.3,5,2.67827804276854
Mahindra,Scorpio,Delhi,2,30000.0,Diesel,Manual,First,15.4,1997,120.0,7,2.583997552432231
