Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand_Category
Honda,Delhi,4,62178.0,Petrol,Manual,First,18,1199,88.7,5,4.85,Executive
Volkswagen,Coimbatore,7,58006.0,Diesel,Manual,First,15,1896,105.0,5,6.7,Executive
Hyundai,Hyderabad,9,74000.0,Petrol,Manual,First,20,1197,78.9,5,3.1,Mass-Market
Mercedes-benz,Kochi,4,77771.0,Diesel,Automatic,First,19,2143,170.0,5,18.64,Luxury
Hyundai,Pune,7,45275.0,Petrol,Manual,First,20,1197,78.9,5,2.8,Mass-Market
Toyota,Chennai,3,48000.0,Diesel,Manual,First,13,2393,147.8,7,20.25,Executive
Audi,Kochi,4,31652.0,Diesel,Automatic,First,17,1968,174.33,5,26.78,Luxury
Toyota,Hyderabad,9,109000.0,Diesel,Manual,Second,12,2494,100.6,7,8.26,Executive
Volkswagen,Mumbai,4,31978.0,Petrol,Manual,First,16,1198,73.9,5,3.89,Executive
Maruti,Hyderabad,8,70000.0,Petrol,Manual,First,20,998,67.1,5,2.1,Entry-Level
Honda,Mumbai,2,15000.0,Petrol,Automatic,First,18,1497,117.3,5,12.69,Executive
Tata,Coimbatore,6,59138.0,Diesel,Manual,First,17,1405,70.0,5,2.58,Mass-Market
Audi,Kochi,5,61726.0,Diesel,Automatic,First,17,1968,174.33,5,20.77,Luxury
Mercedes-benz,Delhi,4,48000.0,Diesel,Automatic,First,17,2143,136.0,5,20.26,Luxury
Maruti,Hyderabad,5,77815.0,Petrol,Automatic,First,23,998,67.04,5,4.25,Entry-Level
Mercedes-benz,Hyderabad,2,29000.0,Diesel,Automatic,First,17,2143,201.15,5,57.0,Luxury
Land,Delhi,2,44000.0,Diesel,Automatic,First,12,2179,187.7,5,44.0,Luxury
Volkswagen,Hyderabad,8,108626.0,Diesel,Manual,First,20,1598,103.6,5,3.65,Executive
Maruti,Hyderabad,7,71791.0,Petrol,Manual,First,14,796,35.0,5,2.05,Entry-Level
Honda,Kochi,7,91931.0,Petrol,Manual,First,18,1198,86.8,5,3.13,Executive
Tata,Pune,7,91183.0,Diesel,Manual,First,18,1248,75.0,5,2.85,Mass-Market
Maruti,Delhi,7,65000.0,Petrol,Manual,First,18,998,67.1,5,2.65,Entry-Level
Mahindra,Hyderabad,4,88428.0,Diesel,Manual,First,16,2179,140.0,7,10.6,Mass-Market
Tata,Pune,11,138000.0,Diesel,Manual,Second,17,1396,70.0,5,1.25,Mass-Market
Maruti,Mumbai,1,18000.0,Petrol,Manual,First,16,1373,93.7,7,8.25,Entry-Level
Honda,Mumbai,8,60000.0,Petrol,Automatic,First,11,2354,177.6,5,4.45,Executive
Maruti,Kolkata,7,48000.0,Diesel,Manual,First,19,1248,73.9,5,3.7,Entry-Level
Ford,Hyderabad,10,160000.0,Diesel,Manual,First,17,1399,68.0,5,2.8,Mass-Market
Honda,Kolkata,11,40000.0,Petrol,Manual,First,17,1497,78.0,5,1.8,Executive
Audi,Kochi,5,51495.0,Diesel,Automatic,First,17,1968,174.33,5,21.95,Luxury
Bmw,Mumbai,8,30000.0,Diesel,Automatic,First,9,2993,313.0,4,49.0,Luxury
Audi,Coimbatore,2,97430.0,Diesel,Automatic,First,14,2967,245.0,7,62.67,Luxury
Hyundai,Pune,7,83000.0,Diesel,Manual,First,23,1396,90.0,5,5.5,Mass-Market
Hyundai,Bangalore,10,37000.0,Petrol,Automatic,Third,16,1197,78.9,5,2.95,Mass-Market
Honda,Kochi,3,28503.0,Petrol,Automatic,First,19,1199,88.7,5,6.86,Executive
Maruti,Hyderabad,4,76496.0,Diesel,Manual,First,25,1248,74.0,5,6.15,Entry-Level
Hyundai,Pune,8,79152.0,Petrol,Manual,Second,18,1197,82.85,5,3.3,Mass-Market
Volkswagen,Kolkata,8,32000.0,Petrol,Manual,First,16,1198,73.9,5,2.55,Executive
Maruti,Ahmedabad,10,35000.0,Petrol,Manual,First,19,796,46.3,5,1.5,Entry-Level
Maruti,Chennai,13,56000.0,Petrol,Manual,Second,19,796,46.3,5,1.4,Entry-Level
Tata,Pune,7,73000.0,Diesel,Manual,First,21,1248,88.8,5,3.4,Mass-Market
Maruti,Pune,7,38000.0,Petrol,Manual,First,19,796,46.3,5,2.25,Entry-Level
Skoda,Kolkata,6,170000.0,Diesel,Automatic,First,19,1968,141.0,5,7.5,Executive
Toyota,Kolkata,11,80000.0,Petrol,Automatic,First,11,1794,125.0,5,2.8,Executive
Hyundai,Coimbatore,3,24973.0,Petrol,Manual,First,18,1197,81.83,5,7.66,Mass-Market
Maruti,Chennai,3,45000.0,Diesel,Manual,First,24,1248,88.5,5,7.15,Entry-Level
Honda,Delhi,9,87430.0,Petrol,Manual,First,17,1497,118.0,5,3.5,Executive
Tata,Hyderabad,5,133944.0,Diesel,Manual,Second,18,1248,75.0,5,3.5,Mass-Market
Honda,Kolkata,6,57000.0,Diesel,Manual,First,25,1498,98.6,5,3.45,Executive
Hyundai,Coimbatore,3,27904.0,Petrol,Manual,First,21,814,55.2,5,3.55,Mass-Market
Bmw,Kochi,4,30717.0,Diesel,Automatic,Second,21,1995,190.0,5,25.99,Luxury
Hyundai,Bangalore,7,80000.0,Diesel,Manual,First,22,1582,126.32,5,5.25,Mass-Market
Tata,Ahmedabad,6,47304.0,Diesel,Manual,First,21,1248,88.8,5,2.9,Mass-Market
Skoda,Jaipur,14,100000.0,Petrol,Automatic,First,14,1984,227.0,5,2.05,Executive
Maruti,Pune,2,30000.0,Petrol,Manual,First,24,998,67.1,5,3.75,Entry-Level
Ford,Mumbai,5,68000.0,Diesel,Manual,First,22,1498,89.84,5,6.75,Mass-Market
Chevrolet,Kolkata,8,21000.0,Petrol,Manual,Second,18,995,62.0,5,0.95,Mass-Market
Jaguar,Hyderabad,2,21000.0,Diesel,Automatic,First,19,1999,177.0,5,52.0,Luxury
Honda,Jaipur,12,119000.0,Petrol,Manual,Third,13,1997,141.1,5,3.91,Executive
Skoda,Kochi,0,13747.0,Petrol,Automatic,First,14,1798,177.46,5,27.3,Executive
Hyundai,Chennai,10,170000.0,Petrol,Manual,First,20,1197,78.9,5,2.7,Mass-Market
Maruti,Delhi,6,70000.0,Diesel,Manual,First,22,1248,74.0,5,3.5,Entry-Level
Maruti,Mumbai,3,18000.0,Petrol,Automatic,First,18,1197,83.14,5,6.2,Entry-Level
Nissan,Chennai,8,83000.0,Diesel,Manual,First,23,1461,63.1,5,2.75,Mass-Market
Maruti,Mumbai,4,130000.0,Diesel,Manual,First,23,1248,74.0,5,3.25,Entry-Level
Ford,Pune,7,63400.0,Diesel,Manual,First,17,1399,67.0,5,3.25,Mass-Market
Mini,Pune,2,8350.0,Petrol,Manual,First,13,1998,192.0,5,35.0,Premium
Toyota,Kolkata,5,45000.0,Diesel,Manual,First,23,1364,67.05,5,3.25,Executive
Maruti,Kolkata,1,26200.0,Petrol,Manual,First,24,796,47.3,5,2.9,Entry-Level
Maruti,Bangalore,8,11000.0,Petrol,Manual,Third,18,796,47.0,5,2.9,Entry-Level
Bmw,Bangalore,10,90000.0,Diesel,Automatic,Second,11,2993,235.0,5,17.75,Luxury
Nissan,Mumbai,4,74000.0,Petrol,Automatic,Second,11,2496,179.5,5,8.25,Mass-Market
Hyundai,Coimbatore,4,37081.0,Petrol,Automatic,First,18,1197,82.0,5,5.77,Mass-Market
Maruti,Hyderabad,2,39000.0,Diesel,Manual,First,24,1248,88.5,5,9.49,Entry-Level
Audi,Mumbai,11,99000.0,Diesel,Automatic,Third,12,2967,241.4,7,12.95,Luxury
Mercedes-benz,Chennai,4,38000.0,Diesel,Automatic,First,17,2143,136.0,5,20.0,Luxury
Maruti,Chennai,12,72000.0,Petrol,Manual,Third,16,796,37.0,4,1.0,Entry-Level
Renault,Chennai,4,93000.0,Diesel,Manual,Second,20,1461,83.8,5,7.1,Mass-Market
Toyota,Mumbai,2,5900.0,Diesel,Manual,First,21,1364,87.2,5,16.5,Executive
Mercedes-benz,Chennai,5,25000.0,Diesel,Manual,First,15,2148,170.0,5,26.0,Luxury
Maruti,Hyderabad,9,68000.0,Diesel,Manual,Second,21,1248,73.9,5,3.2,Entry-Level
Honda,Kochi,2,35676.0,Petrol,Automatic,First,16,1497,117.3,7,9.48,Executive
Hyundai,Kochi,4,74310.0,Diesel,Manual,First,24,1120,71.0,5,4.0,Mass-Market
Mercedes-benz,Jaipur,5,59364.0,Diesel,Automatic,First,14,2143,203.0,5,26.5,Luxury
Mercedes-benz,Kochi,5,41380.0,Petrol,Automatic,Second,14,1595,120.7,5,11.77,Luxury
Mercedes-benz,Bangalore,2,33900.0,Diesel,Automatic,First,15,2143,204.0,5,37.0,Luxury
Honda,Mumbai,3,28000.0,Petrol,Manual,First,17,1497,117.3,5,8.75,Executive
Honda,Chennai,8,93982.0,Petrol,Manual,First,17,1497,118.0,5,3.75,Executive
Hyundai,Pune,9,95000.0,Petrol,Manual,First,16,1599,103.2,5,2.5,Mass-Market
Jaguar,Mumbai,2,9000.0,Petrol,Automatic,First,13,1999,246.74,5,34.5,Luxury
Honda,Delhi,4,52516.0,Petrol,Manual,First,18,1198,86.7,5,4.65,Executive
Mini,Bangalore,4,20000.0,Petrol,Automatic,First,18,1598,122.0,4,32.0,Premium
Mercedes-benz,Coimbatore,2,56451.0,Diesel,Automatic,First,13,2987,282.0,5,62.81,Luxury
Hyundai,Chennai,5,37000.0,Petrol,Manual,First,21,814,55.2,5,3.25,Mass-Market
Maruti,Kolkata,5,17400.0,Petrol,Manual,First,20,998,67.04,5,3.1,Entry-Level
Maruti,Coimbatore,8,90207.0,Diesel,Manual,First,21,1248,73.9,5,3.91,Entry-Level
Bmw,Chennai,8,89616.0,Diesel,Automatic,First,16,1995,181.0,5,11.0,Luxury
Tata,Pune,5,85000.0,Diesel,Manual,First,13,2179,138.03,5,3.5,Mass-Market
Audi,Chennai,5,79271.0,Diesel,Automatic,First,20,1968,143.0,5,16.5,Luxury
Land,Hyderabad,7,56000.0,Diesel,Automatic,First,12,2179,187.7,5,30.0,Luxury
Mercedes-benz,Pune,9,85001.0,Diesel,Automatic,Second,12,2987,224.0,7,28.0,Luxury
Mitsubishi,Hyderabad,1,12000.0,Diesel,Automatic,First,13,2477,175.56,7,28.0,Executive
Maruti,Jaipur,9,125000.0,Petrol,Manual,First,19,796,46.3,5,0.92,Entry-Level
Maruti,Pune,6,53000.0,Petrol,Manual,First,14,1061,64.0,5,2.75,Entry-Level
Land,Coimbatore,2,34990.0,Diesel,Automatic,First,12,2179,187.7,5,53.83,Luxury
Hyundai,Pune,8,49768.0,Petrol,Manual,Second,17,1591,121.3,5,4.95,Mass-Market
Bmw,Hyderabad,6,56000.0,Diesel,Automatic,First,16,2993,218.0,5,33.5,Luxury
Jaguar,Bangalore,6,75000.0,Diesel,Automatic,First,14,2993,270.9,5,27.95,Luxury
Skoda,Hyderabad,9,57000.0,Petrol,Automatic,First,13,1798,157.75,5,7.25,Executive
Audi,Kochi,2,37542.0,Diesel,Automatic,First,15,1968,174.33,5,25.71,Luxury
Land,Coimbatore,5,95649.0,Diesel,Automatic,First,12,2179,187.7,5,29.67,Luxury
Mercedes-benz,Jaipur,6,35299.0,Diesel,Automatic,First,14,2143,170.0,5,19.0,Luxury
Mahindra,Kochi,2,28464.0,Diesel,Manual,First,15,2179,120.0,7,13.05,Mass-Market
Bmw,Mumbai,4,41000.0,Diesel,Automatic,First,21,1995,190.0,5,25.5,Luxury
Honda,Pune,2,9000.0,Petrol,Manual,First,15,1497,117.3,7,8.5,Executive
Volvo,Chennai,9,92098.0,Diesel,Automatic,Second,16,2400,215.0,5,7.25,Premium
Hyundai,Pune,14,5834.0,Petrol,Manual,First,13,1495,94.0,5,0.8,Mass-Market
Hyundai,Jaipur,2,40250.0,Petrol,Manual,First,17,1197,81.86,5,6.9,Mass-Market
Mercedes-benz,Coimbatore,1,22397.0,Petrol,Automatic,First,11,2996,367.0,5,70.99,Luxury
Hyundai,Kolkata,4,20800.0,Petrol,Manual,Second,21,814,55.2,5,2.25,Mass-Market
Hyundai,Kochi,1,40322.0,Petrol,Manual,First,18,1197,81.86,5,5.5,Mass-Market
Honda,Mumbai,6,52576.0,Petrol,Manual,First,13,1493,100.0,5,4.35,Executive
Volkswagen,Kolkata,9,55000.0,Petrol,Manual,First,16,1198,73.9,5,2.25,Executive
Audi,Mumbai,3,47000.0,Petrol,Automatic,First,15,1798,187.74,5,24.5,Luxury
Hyundai,Coimbatore,2,23163.0,Petrol,Manual,First,15,1591,121.3,5,12.03,Mass-Market
Mercedes-benz,Mumbai,8,50000.0,Petrol,Automatic,Second,11,1796,186.0,5,8.5,Luxury
Mini,Mumbai,5,11900.0,Petrol,Automatic,First,16,1998,189.08,4,28.5,Premium
Toyota,Bangalore,6,37000.0,Diesel,Manual,First,23,1364,67.04,5,5.75,Executive
Honda,Delhi,5,30000.0,Petrol,Manual,Second,19,1198,86.8,5,3.2,Executive
Maruti,Coimbatore,1,12831.0,Petrol,Automatic,First,21,1197,83.1,5,9.89,Entry-Level
Skoda,Coimbatore,7,143017.0,Diesel,Automatic,First,20,1968,138.1,5,6.58,Executive
Hyundai,Kochi,1,13102.0,Petrol,Manual,First,21,814,55.2,5,4.06,Mass-Market
Renault,Coimbatore,0,24950.0,Diesel,Manual,First,20,1461,108.45,5,13.37,Mass-Market
Bmw,Coimbatore,8,57832.0,Diesel,Automatic,First,16,2993,258.0,5,25.82,Luxury
Maruti,Kochi,3,34267.0,Petrol,Manual,First,22,796,47.3,5,3.74,Entry-Level
Volvo,Bangalore,4,33000.0,Diesel,Automatic,Second,16,1984,150.0,5,22.0,Premium
Maruti,Ahmedabad,12,55100.0,Petrol,Manual,First,18,998,67.1,5,1.45,Entry-Level
Honda,Kolkata,11,40000.0,Petrol,Manual,First,17,1497,78.0,5,2.0,Executive
Chevrolet,Kolkata,5,15000.0,Petrol,Manual,First,13,1399,98.79,8,3.75,Mass-Market
Mahindra,Coimbatore,3,82756.0,Diesel,Manual,First,15,2523,62.1,7,7.7,Mass-Market
Hyundai,Hyderabad,5,20600.0,Petrol,Manual,First,21,814,55.2,5,2.6,Mass-Market
Hyundai,Coimbatore,2,29952.0,Petrol,Automatic,First,13,1591,121.3,5,13.77,Mass-Market
Volkswagen,Mumbai,2,15000.0,Petrol,Manual,Second,16,1598,103.5,5,7.1,Executive
Honda,Pune,11,61938.0,Petrol,Automatic,Second,12,1799,130.0,5,2.65,Executive
Tata,Hyderabad,5,67000.0,Diesel,Manual,First,22,1248,74.0,5,2.5,Mass-Market
Mahindra,Kochi,6,61672.0,Diesel,Manual,First,16,2179,140.0,7,7.53,Mass-Market
Hyundai,Coimbatore,2,26185.0,Petrol,Manual,First,18,1197,81.83,5,7.98,Mass-Market
Audi,Bangalore,5,38000.0,Diesel,Automatic,Second,14,1968,174.3,5,39.0,Luxury
Maruti,Chennai,8,67000.0,Petrol,Manual,Second,18,1197,85.8,5,2.25,Entry-Level
Mitsubishi,Chennai,9,66000.0,Petrol,Manual,Second,13,1999,114.0,5,3.85,Executive
Toyota,Hyderabad,4,80883.0,Diesel,Manual,First,12,2494,102.0,7,13.5,Executive
Maruti,Hyderabad,3,80219.0,Diesel,Manual,First,27,793,47.0,5,3.5,Entry-Level
Maruti,Delhi,1,12923.0,Diesel,Manual,First,25,1248,88.5,5,8.92,Entry-Level
Audi,Coimbatore,3,86642.0,Diesel,Automatic,First,15,1968,181.0,5,20.37,Luxury
Bmw,Bangalore,3,19235.0,Diesel,Automatic,First,21,1995,190.0,5,36.5,Luxury
Audi,Coimbatore,3,51002.0,Diesel,Automatic,First,11,4134,335.2,7,48.91,Luxury
Hyundai,Pune,3,6800.0,Petrol,Manual,First,18,1197,81.83,5,7.2,Mass-Market
Renault,Hyderabad,7,82749.0,Diesel,Manual,First,19,1461,108.45,5,5.99,Mass-Market
Hyundai,Pune,3,51000.0,Diesel,Manual,First,24,1120,71.0,5,5.25,Mass-Market
Ford,Delhi,5,31465.0,Diesel,Manual,First,22,1498,89.84,5,6.5,Mass-Market
Volkswagen,Hyderabad,6,76476.0,Petrol,Manual,First,16,1198,73.9,5,4.4,Executive
Hyundai,Kolkata,2,14000.0,Diesel,Manual,First,24,1120,70.0,5,4.6,Mass-Market
Tata,Ahmedabad,6,47000.0,Diesel,Manual,First,21,1248,88.8,5,2.95,Mass-Market
Honda,Kolkata,8,48466.0,Petrol,Manual,First,17,1497,118.0,5,3.26,Executive
Hyundai,Bangalore,11,46000.0,Petrol,Manual,Second,17,1086,62.1,5,2.22,Mass-Market
Toyota,Hyderabad,7,162663.0,Diesel,Manual,First,12,2494,100.0,7,10.5,Executive
Maruti,Coimbatore,2,25142.0,Diesel,Manual,First,28,1248,88.5,5,8.26,Entry-Level
Toyota,Delhi,6,69000.0,Diesel,Manual,First,12,2982,169.0,7,14.45,Executive
Mercedes-benz,Kochi,1,26405.0,Petrol,Automatic,First,12,1950,191.34,5,51.43,Luxury
Mercedes-benz,Chennai,5,45000.0,Diesel,Manual,First,15,2148,170.0,5,23.0,Luxury
Skoda,Kolkata,7,64284.0,Diesel,Manual,First,17,1968,108.49,5,5.5,Executive
Hyundai,Delhi,4,27000.0,Petrol,Manual,First,18,1197,82.0,5,4.5,Mass-Market
Ford,Hyderabad,1,3678.0,Petrol,Manual,First,18,1196,86.8,5,6.8,Mass-Market
Skoda,Mumbai,6,21000.0,Petrol,Manual,First,16,1395,138.02,5,8.75,Executive
Renault,Mumbai,4,67000.0,Diesel,Manual,Second,19,1461,83.8,5,7.0,Mass-Market
Land,Delhi,4,24000.0,Diesel,Automatic,Second,15,1999,177.0,5,33.5,Luxury
Ford,Chennai,8,75000.0,Diesel,Manual,Second,20,1399,68.0,5,2.25,Mass-Market
Ford,Hyderabad,11,170000.0,Diesel,Automatic,Second,12,2953,156.0,7,4.24,Mass-Market
Toyota,Coimbatore,2,47198.0,Diesel,Manual,First,12,2982,168.5,7,28.42,Executive
Volkswagen,Kolkata,7,52000.0,Diesel,Manual,First,22,1199,73.9,5,2.75,Executive
Maruti,Jaipur,8,91000.0,Diesel,Manual,First,23,1248,73.94,5,3.0,Entry-Level
Nissan,Pune,6,60000.0,Diesel,Manual,First,23,1461,63.1,5,3.55,Mass-Market
Hyundai,Kolkata,6,37873.0,Diesel,Manual,First,22,1582,126.32,5,4.8,Mass-Market
Bmw,Kolkata,8,31000.0,Petrol,Automatic,First,10,2497,150.0,5,13.5,Luxury
Mercedes-benz,Pune,2,129000.0,Diesel,Automatic,First,11,2987,258.0,7,56.0,Luxury
Hyundai,Bangalore,3,32000.0,Diesel,Automatic,First,17,1582,126.2,5,15.5,Mass-Market
Hyundai,Jaipur,9,59000.0,Petrol,Manual,Second,19,1086,68.05,5,2.32,Mass-Market
Mercedes-benz,Kochi,3,35437.0,Diesel,Automatic,First,20,2143,136.0,5,18.58,Luxury
Maruti,Jaipur,5,98000.0,Petrol,Manual,First,16,1373,93.7,7,5.5,Entry-Level
Skoda,Chennai,13,72000.0,Diesel,Manual,Second,18,1896,66.0,5,3.2,Executive
Honda,Pune,4,79000.0,Petrol,Manual,First,18,1198,86.7,5,4.0,Executive
Maruti,Kochi,6,66012.0,Petrol,Manual,First,15,1586,103.3,5,4.15,Entry-Level
Honda,Mumbai,5,35000.0,Petrol,Automatic,First,16,1198,86.8,5,4.25,Executive
Maruti,Ahmedabad,8,75000.0,Petrol,Manual,First,18,998,67.1,5,2.6,Entry-Level
Toyota,Mumbai,11,80000.0,Petrol,Automatic,Second,12,2362,164.7,5,3.43,Executive
Chevrolet,Kochi,7,32717.0,Petrol,Manual,First,18,1199,79.4,5,2.55,Mass-Market
Toyota,Delhi,2,25000.0,Diesel,Automatic,First,12,2982,168.5,7,32.0,Executive
Ford,Mumbai,5,79000.0,Diesel,Manual,First,22,1498,89.84,5,6.25,Mass-Market
Maruti,Hyderabad,9,86000.0,Diesel,Manual,Second,17,1248,75.0,5,3.6,Entry-Level
Mercedes-benz,Pune,9,137000.0,Diesel,Automatic,First,13,2987,282.0,5,18.5,Luxury
Honda,Mumbai,4,25000.0,Petrol,Manual,Second,17,1497,117.3,7,4.25,Executive
Hyundai,Mumbai,2,8500.0,Petrol,Manual,Second,18,1197,82.0,5,4.8,Mass-Market
Mahindra,Bangalore,4,34000.0,Diesel,Automatic,First,16,2179,140.0,7,13.0,Mass-Market
Skoda,Pune,7,41629.0,Petrol,Manual,Second,14,1598,105.0,5,2.25,Executive
Hyundai,Hyderabad,10,80227.0,Petrol,Manual,First,17,1086,62.1,5,2.3,Mass-Market
Hyundai,Kochi,0,8587.0,Petrol,Manual,First,15,1591,121.3,5,13.56,Mass-Market
Mahindra,Delhi,2,30000.0,Diesel,Manual,First,15,1997,120.0,7,12.25,Mass-Market
Skoda,Pune,6,64186.0,Diesel,Manual,First,20,1598,103.5,5,3.76,Executive
Renault,Coimbatore,4,76427.0,Diesel,Manual,First,19,1461,108.45,5,8.58,Mass-Market
Bmw,Hyderabad,8,75000.0,Diesel,Automatic,First,11,2993,245.0,5,27.5,Luxury
Toyota,Coimbatore,6,27075.0,Petrol,Manual,First,17,1496,88.73,5,4.95,Executive
Maruti,Ahmedabad,7,30000.0,Petrol,Manual,First,22,998,67.04,5,3.3,Entry-Level
Hyundai,Chennai,3,69434.0,Petrol,Manual,First,15,1591,121.3,5,8.0,Mass-Market
Maruti,Jaipur,5,56000.0,Petrol,Manual,First,23,998,67.04,5,2.79,Entry-Level
Land,Coimbatore,2,49275.0,Diesel,Automatic,First,12,2179,187.7,5,45.64,Luxury
Chevrolet,Pune,5,8700.0,Petrol,Manual,First,18,1199,76.8,5,2.55,Mass-Market
Tata,Ahmedabad,5,18000.0,Petrol,Manual,Second,25,624,37.5,4,1.0,Mass-Market
Audi,Coimbatore,2,41041.0,Diesel,Automatic,First,17,1968,174.33,5,37.56,Luxury
Mercedes-benz,Kochi,10,80464.0,Diesel,Automatic,Second,11,2987,198.5,5,9.29,Luxury
Maruti,Kochi,0,20667.0,Petrol,Manual,First,22,1197,81.8,5,6.37,Entry-Level
Fiat,Coimbatore,6,60283.0,Petrol,Manual,First,14,1368,112.0,5,2.98,Mass-Market
Maruti,Kochi,2,31696.0,Petrol,Manual,First,20,1197,81.8,5,5.75,Entry-Level
Toyota,Hyderabad,9,100000.0,Diesel,Manual,First,11,2982,171.0,7,13.0,Executive
Maruti,Mumbai,5,13361.0,Petrol,Manual,First,16,1373,93.7,7,6.8,Entry-Level
Bmw,Coimbatore,9,48394.0,Petrol,Automatic,First,12,1995,154.0,5,10.49,Luxury
Maruti,Jaipur,5,47399.0,Petrol,Manual,First,16,1373,93.7,7,5.6,Entry-Level
Honda,Mumbai,9,69000.0,Petrol,Automatic,Second,16,1497,118.0,5,2.85,Executive
Hyundai,Coimbatore,6,65278.0,Diesel,Manual,First,14,2199,194.3,7,8.36,Mass-Market
Tata,Jaipur,14,108000.0,Diesel,Manual,First,17,1405,70.0,5,1.0,Mass-Market
Mercedes-benz,Kolkata,9,50645.0,Petrol,Automatic,Second,10,2497,204.0,5,10.75,Luxury
Maruti,Hyderabad,8,130002.0,Diesel,Manual,First,19,1248,73.9,5,3.85,Entry-Level
Ford,Hyderabad,7,107000.0,Diesel,Manual,First,17,1399,67.0,5,3.0,Mass-Market
Honda,Coimbatore,4,41950.0,Petrol,Automatic,First,18,1497,117.3,5,9.6,Executive
Toyota,Delhi,7,109000.0,Diesel,Manual,First,13,2982,168.5,7,13.25,Executive
Honda,Mumbai,3,9000.0,Petrol,Manual,First,18,1198,86.7,5,5.75,Executive
Hyundai,Delhi,5,43900.0,Diesel,Manual,First,22,1396,88.73,5,6.75,Mass-Market
Chevrolet,Bangalore,6,64000.0,Diesel,Manual,Second,18,1248,73.8,7,4.85,Mass-Market
Maruti,Mumbai,10,77652.0,Petrol,Automatic,First,12,1586,103.2,5,2.85,Entry-Level
Toyota,Mumbai,7,55000.0,Diesel,Manual,First,12,2494,100.0,7,9.51,Executive
Bmw,Ahmedabad,7,59900.0,Diesel,Automatic,Second,18,1995,177.0,5,18.5,Luxury
Renault,Delhi,4,73539.0,Diesel,Manual,First,19,1461,108.45,5,6.75,Mass-Market
Bmw,Coimbatore,2,31645.0,Diesel,Automatic,First,20,1995,190.0,5,29.4,Luxury
Honda,Kochi,10,69690.0,Petrol,Manual,First,17,1497,78.0,5,3.29,Executive
Maruti,Delhi,3,41000.0,Diesel,Manual,First,28,1248,88.5,5,9.5,Entry-Level
Maruti,Pune,9,109200.0,Petrol,Manual,Second,17,1298,85.8,5,2.2,Entry-Level
Mahindra,Pune,7,80000.0,Diesel,Manual,First,15,2179,140.0,7,6.5,Mass-Market
Honda,Ahmedabad,12,51000.0,Petrol,Manual,First,13,1799,130.0,5,4.9,Executive
Maruti,Pune,6,105000.0,Diesel,Manual,Second,25,1248,88.5,7,6.75,Entry-Level
Toyota,Chennai,6,170000.0,Diesel,Manual,First,23,1364,67.04,5,3.8,Executive
Audi,Delhi,6,12100.0,Petrol,Automatic,First,9,1984,207.8,2,29.5,Luxury
Skoda,Hyderabad,2,31000.0,Diesel,Manual,First,21,1498,108.4,5,10.5,Executive
Volkswagen,Hyderabad,4,50000.0,Diesel,Manual,First,20,1498,88.8,5,6.2,Executive
Skoda,Jaipur,10,48000.0,Diesel,Automatic,First,17,1896,105.0,5,5.0,Executive
Mahindra,Chennai,12,35000.0,Diesel,Manual,First,19,1461,65.0,5,2.3,Mass-Market
Toyota,Ahmedabad,3,100200.0,Diesel,Automatic,First,11,2755,171.5,7,17.0,Executive
Bmw,Bangalore,5,47000.0,Diesel,Automatic,First,18,1995,184.0,5,25.5,Luxury
Honda,Jaipur,4,63642.0,Diesel,Manual,First,27,1498,98.6,5,5.65,Executive
Honda,Kochi,4,62550.0,Diesel,Manual,First,25,1498,98.6,5,5.6,Executive
Jaguar,Kochi,4,37340.0,Diesel,Automatic,First,16,2179,187.7,5,29.98,Luxury
Maruti,Coimbatore,3,38461.0,Diesel,Manual,First,26,1248,74.0,5,7.39,Entry-Level
Jeep,Jaipur,1,29000.0,Diesel,Manual,First,17,1956,170.0,5,19.0,Premium
Toyota,Pune,9,31000.0,Petrol,Manual,First,12,1794,132.0,5,5.0,Executive
Honda,Kolkata,8,42086.0,Petrol,Manual,First,17,1497,118.0,5,3.35,Executive
Maruti,Chennai,6,49000.0,Petrol,Manual,First,18,1197,85.8,5,4.45,Entry-Level
Hyundai,Coimbatore,0,77240.0,Diesel,Automatic,First,22,1582,126.32,5,8.31,Mass-Market
Mahindra,Jaipur,7,105000.0,Diesel,Manual,Second,15,2523,62.1,7,6.0,Mass-Market
Maruti,Chennai,5,35000.0,Diesel,Manual,First,22,1248,74.0,5,5.25,Entry-Level
Audi,Hyderabad,7,170000.0,Diesel,Automatic,First,17,1968,174.33,5,12.3,Luxury
Volkswagen,Coimbatore,1,33558.0,Diesel,Manual,First,20,1498,88.0,5,8.12,Executive
Mahindra,Coimbatore,7,60271.0,Diesel,Manual,First,13,2523,63.0,7,6.12,Mass-Market
Honda,Coimbatore,2,45366.0,Diesel,Manual,First,25,1498,98.6,5,10.88,Executive
Chevrolet,Kolkata,5,9500.0,Petrol,Manual,First,18,1199,82.5,5,3.5,Mass-Market
Hyundai,Kochi,3,42362.0,Petrol,Manual,First,18,1197,81.83,5,6.15,Mass-Market
Bmw,Chennai,3,21000.0,Diesel,Automatic,First,17,1995,184.0,5,33.0,Luxury
Bmw,Mumbai,7,15200.0,Diesel,Automatic,First,15,1995,177.0,5,13.5,Luxury
Toyota,Mumbai,4,43690.0,Diesel,Automatic,First,12,2982,168.5,7,17.11,Executive
Audi,Kochi,5,79926.0,Diesel,Automatic,First,11,4134,335.2,7,29.77,Luxury
